observable,sintetico,base,PROV,timestamp,RADIO_REF_ID,DPTO,valor,frac
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,5988,6408,0.1954,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,5989,6408,0.3538,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,5990,6408,0.4477,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,5991,6408,0.5517,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,5992,6408,0.6481,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,5993,6408,0.4383,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,5994,6408,0.3687,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,5995,6408,0.4337,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,5996,6408,0.5764,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,5997,6408,0.3686,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,5998,6408,0.4097,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,5999,6408,0.3766,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6000,6408,0.4079,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6001,6408,0.4855,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6002,6408,0.4927,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6003,6408,0.6544,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6004,6408,0.4866,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6005,6408,0.3478,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6006,6408,0.3818,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6007,6408,0.4002,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6008,6408,0.2545,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6009,6408,0.2541,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6010,6408,0.2944,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6011,6408,0.3783,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6012,6408,0.3345,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6013,6408,0.3453,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6014,6408,0.4496,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6015,6408,0.4344,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6016,6408,0.2955,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6017,6408,0.3121,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6018,6408,0.4252,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6019,6408,0.342,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6020,6408,0.4476,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6021,6408,0.4709,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6022,6408,0.4304,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6023,6408,0.2352,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6024,6408,0.4668,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6025,6408,0.5141,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6026,6408,0.3728,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6027,6408,0.4209,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6028,6408,0.5233,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6029,6408,0.5248,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6030,6408,0.6195,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6031,6408,0.5993,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6032,6408,0.5527,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6033,6408,0.7151,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6034,6408,0.5075,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6035,6408,0.5657,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6036,6408,0.4816,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6037,6408,0.5699,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6038,6408,0.4595,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6039,6408,0.4415,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6040,6408,0.3535,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6041,6408,0.4272,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6042,6408,0.6574,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6043,6408,0.6238,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6044,6408,0.5217,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6045,6408,0.493,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6046,6408,0.3926,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6047,6408,0.5053,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6048,6408,0.5746,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6049,6408,0.6454,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6050,6408,0.6506,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6051,6408,0.5142,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6052,6408,0.3977,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6053,6408,0.4212,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6054,6408,0.3512,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6055,6408,0.4862,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6056,6408,0.4898,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6057,6408,0.4025,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6058,6408,0.463,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6059,6408,0.4437,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6060,6408,0.312,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6061,6408,0.4469,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6062,6408,0.5394,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6063,6408,0.437,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6064,6408,0.4145,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6065,6408,0.3994,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6066,6408,0.3193,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6067,6408,0.3306,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6068,6408,0.359,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6069,6408,0.4268,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6070,6408,0.5683,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6071,6408,0.3777,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6072,6408,0.264,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6073,6408,0.3576,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6074,6408,0.375,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6075,6408,0.4099,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6076,6408,0.222,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6077,6408,0.3842,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6078,6408,0.3243,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,6079,6408,0.2192,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10926,6749,0.75,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10927,6749,0.7119,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10928,6749,0.3765,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10929,6749,0.8156,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10930,6749,0.4115,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10931,6749,0.2571,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10932,6749,0.2195,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10933,6749,0.1543,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10934,6749,0.1728,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10935,6749,0.1913,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10936,6749,0.1373,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10937,6749,0.1604,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10938,6749,0.163,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10939,6749,0.1369,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10940,6749,0.1664,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10941,6749,0.1667,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10942,6749,0.1348,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10943,6749,0.1596,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10944,6749,0.1455,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10945,6749,0.1364,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10946,6749,0.1102,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10947,6749,0.173,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10948,6749,0.1963,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10949,6749,0.2845,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10950,6749,0.1642,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10951,6749,0.1686,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10952,6749,0.1695,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10953,6749,0.1747,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10954,6749,0.1562,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10955,6749,0.1273,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10956,6749,0.4896,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10957,6749,0.8247,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10958,6749,0.1763,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10959,6749,0.2115,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10960,6749,0.62,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10961,6749,0.1715,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10962,6749,0.1411,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10963,6749,0.1354,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10964,6749,0.0988,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10965,6749,0.1608,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10966,6749,0.1625,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10967,6749,0.1364,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10968,6749,0.1024,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10969,6749,0.2234,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10970,6749,0.2158,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10971,6749,0.1948,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10972,6749,0.1868,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10973,6749,0.216,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10974,6749,0.1761,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10975,6749,0.2354,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10976,6749,0.112,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10977,6749,0.219,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10978,6749,0.196,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10979,6749,0.2004,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10980,6749,0.3786,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10981,6749,0.3573,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10982,6749,0.3291,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10983,6749,0.3413,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10984,6749,0.3766,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10985,6749,0.3264,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10986,6749,0.3121,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10987,6749,0.4262,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10988,6749,0.7875,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10989,6749,0.3607,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10990,6749,0.3625,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10991,6749,0.5274,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10992,6749,0.5618,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10993,6749,0.5101,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10994,6749,0.5287,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10995,6749,0.4528,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10996,6749,0.4826,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10997,6749,0.4596,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10998,6749,0.3026,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,10999,6749,0.3991,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11000,6749,0.5559,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11001,6749,0.3769,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11002,6749,0.4541,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11003,6749,0.5077,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11004,6749,0.3632,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11005,6749,0.341,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11006,6749,0.2797,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11007,6749,0.421,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11008,6749,0.3668,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11009,6749,0.452,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11010,6749,0.8117,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11011,6749,0.4046,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11012,6749,0.3413,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11013,6749,0.3272,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11014,6749,0.3945,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11015,6749,0.3323,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11016,6749,0.314,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11017,6749,0.346,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11018,6749,0.2222,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11019,6749,0.4893,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11020,6749,0.3086,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11021,6749,0.349,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11022,6749,0.4234,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11023,6749,0.3853,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11024,6749,0.6308,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11025,6749,0.7408,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11026,6749,0.7271,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11027,6749,0.5164,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11028,6749,0.4808,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11029,6749,0.406,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11030,6749,0.4332,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11031,6749,0.8023,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11032,6749,0.4907,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11033,6749,0.4485,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11034,6749,0.4444,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11035,6749,0.3718,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11036,6749,0.3742,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11037,6749,0.5585,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11038,6749,0.4891,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11039,6749,0.5288,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11040,6749,0.6602,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11041,6749,0.4654,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11042,6749,0.2907,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11043,6749,0.7461,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11044,6749,0.6923,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11045,6749,0.3381,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11046,6749,0.5726,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11047,6749,0.5103,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11048,6749,0.6252,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11049,6749,0.8633,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11050,6749,0.7556,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11051,6749,0.5662,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11052,6749,0.6267,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11053,6749,0.6831,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11054,6749,0.539,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11055,6749,0.8125,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11056,6749,0.4775,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11057,6749,0.4681,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11058,6749,0.4405,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11059,6749,0.4487,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11060,6749,0.5473,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11061,6749,0.4679,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11062,6749,0.4461,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11063,6749,0.4741,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11064,6749,0.5912,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11065,6749,0.5454,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11066,6749,0.5204,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11067,6749,0.5921,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11068,6749,0.7602,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11069,6749,0.6334,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11070,6749,0.4375,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11071,6749,0.4205,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11072,6749,0.5556,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11073,6749,0.529,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11074,6749,0.5392,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11075,6749,0.5649,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11076,6749,0.5351,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11077,6749,0.5859,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11078,6749,0.5404,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11079,6749,0.6533,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11080,6749,0.5137,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11081,6749,0.3611,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11082,6749,0.3862,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11083,6749,0.3463,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11084,6749,0.4378,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11085,6749,0.7131,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11086,6749,0.7671,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11087,6749,0.2527,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11088,6749,0.8298,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11089,6749,0.8625,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11090,6749,0.5875,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11091,6749,0.6837,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11092,6749,0.4057,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11093,6749,0.7448,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11094,6749,0.5612,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11095,6749,0.8261,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11096,6749,0.8333,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11097,6749,0.5714,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11098,6749,0.7406,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11099,6749,0.5719,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11100,6749,0.7374,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11101,6749,0.6209,0.2
Indigencia,mean,Personas,6,2022-08-16 19:41:37.322681,11102,6749,0.5804,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5910,6408,140.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5911,6408,115.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5912,6408,255.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5913,6408,155.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5914,6408,412.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5915,6408,32.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5916,6408,155.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5917,6408,360.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5918,6408,325.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5919,6408,187.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5920,6408,532.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5921,6408,397.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5922,6408,330.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5923,6408,15.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5924,6408,22.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5925,6408,22.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5926,6408,42.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5927,6408,792.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5928,6408,247.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5929,6408,192.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5930,6408,385.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5931,6408,30.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5932,6408,105.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5933,6408,217.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5934,6408,712.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5935,6408,442.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5936,6408,330.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5937,6408,230.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5938,6408,312.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5939,6408,162.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5940,6408,890.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5941,6408,370.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5942,6408,310.0,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5943,6408,267.5,0.2
Indigencia,sum,Personas,6,2022-08-16 19:41:37.322681,5944,6408,605.0,0.2
